,image,description,context,prompt,question,answers,generated_answer
1058,images/510px-Spaltlampe-2.jpeg,"An optometrist is examining a patient's eyes using a slit lamp in a clinic.
",social_media,"User: Assume someone is browsing a social media website when they encounter this image. They cannot see the image directly, but they can access this image description: An optometrist is examining a patient's eyes using a slit lamp in a clinic.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What is the slit lamp used for?",What is the slit lamp used for?,"[""Shining light into the patient's eyes"", ""The slit lamp is used to examine a patient's eyes.""]",The slit lamp is used to examine the eyes of patients in a clinic.
1059,images/220px-Ado-muka-shvanasana.jpeg,"A man in all white practicing the downward-facing dog pose on a yoga mat in a room.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: A man in all white practicing the downward-facing dog pose on a yoga mat in a room.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is the image intended to be a guide on how to perform the downward-facing dog pose?",Is the image intended to be a guide on how to perform the downward-facing dog pose?,"['The image seems to be depicting the proper form for the yoga pose', 'yes it clearly shows a man doing the downward dog pose', 'Yes it is an example']","Yes, the image is intended to be a guide on how to perform the downward-facing dog pose."
1060,images/New_york_times_square-terabass_(cropped).jpg,"A bustling Times Square with bright billboards, crowded streets, and towering buildings at dusk.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: A bustling Times Square with bright billboards, crowded streets, and towering buildings at dusk.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Who are all these people?",Who are all these people?,"['They are tourists or locals', 'New York residents and tourists.', 'A mix of locals and tourists. ']",The people are tourists and locals.
1061,images/Foodora_messenger.jpeg,"A Foodora delivery person in a pink/red jacket and helmet rides a blue bike with a large pink food delivery backpack as he crosses a bridge with water below.
",social_media,"User: Assume someone is browsing a social media website when they encounter this image. They cannot see the image directly, but they can access this image description: A Foodora delivery person in a pink/red jacket and helmet rides a blue bike with a large pink food delivery backpack as he crosses a bridge with water below.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Can you provide a more detailed description of this person?",Can you provide a more detailed description of this person?,"['The person appears to be a white male who is wearing black Nike sneakers.', 'he appears to be dark skinned and has on black sweat pants and black nikes with white bottoms.']",The person is a male Foodora delivery person wearing a pink/red jacket and helmet. He is riding a blue bike with a large pink food delivery backpack on his back.
1062,images/500px-Flying_Double_Side_Kick_in_Martial_Arts.jpeg,"A martial artist in a dobok is performing a flying side kick at a bag hanging from a tree at dusk.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: A martial artist in a dobok is performing a flying side kick at a bag hanging from a tree at dusk.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is this image linked to an article and if so what's the article?",Is this image linked to an article and if so what's the article?,"['How to live a healthier life style', 'Seems that way. It is an article on how to live a healthier lifestyle']","Yes, the image is linked to an article titled ""Martial Arts Training Tips""."
1063,images/510px-Spaltlampe-2.jpeg,"An optometrist is examining a patient's eyes using a slit lamp in a clinic.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: An optometrist is examining a patient's eyes using a slit lamp in a clinic.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: a better description of a slit lamp as I have the vaguest of idea of what one is",a better description of a slit lamp as I have the vaguest of idea of what one is,"[""A machine that shines a light into the patient's eye"", 'A slit lamp is a tool optometrists use to examine the iris of their patient when doing eye exams', 'A light used to see into a patients eyes by the optometrist']","A slit lamp is a medical device used by optometrists and ophthalmologists to examine the eyes. It has a magnifying lens that allows the doctor to see the inside of the eye, including the retina, optic nerve, and other structures. The slit lamp is also used to diagnose and treat eye conditions such as cataracts, glaucoma, and macular degeneration."
1064,images/440px-Mallard_Drake_on_Adobe_Creek_2010.jpeg,"A mallard duck with it descent green head and white neck ring is floating on water.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A mallard duck with it descent green head and white neck ring is floating on water.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is the duck doing anything else?",Is the duck doing anything else?,"['No the duck is currently just floating on the water.', 'The duck is looking at the viewer.', 'The duck is not doing anything else.']",The duck is swimming in the water.
1065,images/15692.jpg,"A modern bus terminal with a curved roof, sitting behind an empty bus lane, full of people under a cloudy sky.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: A modern bus terminal with a curved roof, sitting behind an empty bus lane, full of people under a cloudy sky.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What are the people waiting for",What are the people waiting for,"['the modern Bus.', 'public bus']",The answer is bus.
1066,images/Bhekasana1.jpeg,"A woman in a yoga pose, 'Bhekasana,' lying on her stomach, bending her knees, and reaching back to touch her feet.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: A woman in a yoga pose, 'Bhekasana,' lying on her stomach, bending her knees, and reaching back to touch her feet.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is she wearing yoga clothes?",Is she wearing yoga clothes?,"['yes she is wearing yoga clothes', 'yes she is wearing a navy blue sports bra and matching leggings', 'Yes, the woman is wearing a blue yoga sports bra with blue yoga pants.']","Yes, she is wearing yoga clothes."
1067,images/Gigi_Hadid_2016.png,"A woman in a sparkling black sleeveless dress is walking on a runway with a soft smile.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: A woman in a sparkling black sleeveless dress is walking on a runway with a soft smile.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is there a brand?",Is there a brand?,"['no a brand is not visible', 'There is no obvious brand shown in the image.  ', 'There is no brand visible']","Yes, there is a brand."
1068,images/Aerial_view_-_Presidio-whole.jpg,"Aerial shot of a city with dense housing, a large park, and a red bridge spanning a blue bay.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: Aerial shot of a city with dense housing, a large park, and a red bridge spanning a blue bay.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What park is that?",What park is that?,"['It does not give a name of a park', 'idk']",The park is Golden Gate Park.
1069,images/Carolina_Herrera_AW14_12.jpeg,"A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What do the models have to do with the news?",What do the models have to do with the news?,"['It seems to be news of maybe a fashion show', 'This fashion show was the largest of the year, making it newsworthy. ', 'There is nothing in the image that suggests there is anything newsworthy about what is going on in the scene.']","The models are showcasing the latest fashion trends and styles, which are often featured in fashion news."
1070,images/440px-Protein_shake.jpg,"A shaker bottle with milk in it, a tall glass of protein shake, and a small glass of protein powder on a black background.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: A shaker bottle with milk in it, a tall glass of protein shake, and a small glass of protein powder on a black background.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What type of material is the shaker bottle?  Plastic?  Stainless?  Is it clear?  Opaque?",What type of material is the shaker bottle?  Plastic?  Stainless?  Is it clear?  Opaque?,"['appears to be plastic with maybe a frosted look', 'It looks plastic and opaque', 'The bottle appears to be clear plastic with measurements on the side. It has a wide mouth and a nice blue top that can be screwed on to be spill proof ']",The shaker bottle is made of plastic.
1071,images/Hemp_Oregon_State.jpeg,"A close-up of a hemp plant with a large bud and surrounding foliage in focus, against a blurred green background.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A close-up of a hemp plant with a large bud and surrounding foliage in focus, against a blurred green background.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What does the surrounding foliage look like?",What does the surrounding foliage look like?,"['it is blurred', 'lush and green']",The surrounding foliage looks like a forest.
1072,images/80px-Rocket-yoga-13_handstand_(cropped).jpeg,"A person wearing shorts, performing a handstand on a yoga mat by the sea, legs straight up and toes pointed.
",social_media,"User: Assume someone is browsing a social media website when they encounter this image. They cannot see the image directly, but they can access this image description: A person wearing shorts, performing a handstand on a yoga mat by the sea, legs straight up and toes pointed.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is the person male or female",Is the person male or female,"['The yoga mat is red and the picture seems to have a filter or be an older picture.', 'The person appears to be male.', 'The person is a male']",The person in the image is male.
1073,images/Gordon_Ramsay_cooking_(262930612).jpeg,"Celebrity chef Gordon Ramsey cooking in an outdoor kitchen surrounded by an audience, with a woman assisting him.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: Celebrity chef Gordon Ramsey cooking in an outdoor kitchen surrounded by an audience, with a woman assisting him.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is there a new restaurant opening?",Is there a new restaurant opening?,"['Possibly, Gordon Ramsey may be teaching a woman new techniques on cooking. ', 'No, this shows Gordon Ramsay recording a show he is working on.']","No, there is no new restaurant opening."
1074,images/Aerial_view_-_Presidio-whole.jpg,"Aerial shot of a city with dense housing, a large park, and a red bridge spanning a blue bay.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: Aerial shot of a city with dense housing, a large park, and a red bridge spanning a blue bay.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What is the name of the bridge? ",What is the name of the bridge? ,"['The bridge is not specifically identified, but it looks like the Golden Gate Bridge.', ""i believe it's the golden gate bridge""]",The bridge is the Golden Gate Bridge.
1075,images/Faculty_of_Food_Engineering_and_Biotechnology_4.jpeg,"A scientist in a white lab coat and hairnet is using a pipette and lab equipment near a window.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A scientist in a white lab coat and hairnet is using a pipette and lab equipment near a window.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: indoor or out door",indoor or out door,"['They are indoors. ', 'The scientist in the white lab coat is indoors', 'The scientist is sitting indoors.']",The scientist is indoors.
1076,images/440px-Palace_of_Fine_Arts_during_Schon_–_Holt_Salahi_wedding.jpg,"An illuminated neoclassical rotunda by a calm reflecting pool during twilight.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: An illuminated neoclassical rotunda by a calm reflecting pool during twilight.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is there a bar ion or near the pool?",Is there a bar ion or near the pool?,"[""I don't see one, no"", 'There is no bar in or near the pool.', 'No, it does not appear to contain a bar ion.']","Yes, there is a bar near the pool."
1077,images/Carolina_Herrera_AW14_12.jpeg,"A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What color of dress does the first model have on?",What color of dress does the first model have on?,"['The first model is wearing a dark maroon colored dress.', 'black with white rectangle on left front', 'The first model has on a black dress. ']",The first model is wearing a black dress.
1078,images/400px-Norman_Borlaug.jpeg,"An elderly man stands at a podium labeled 'Agricultural Science and Technology,' giving a speech.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: An elderly man stands at a podium labeled 'Agricultural Science and Technology,' giving a speech.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Can you see a crowd?",Can you see a crowd?,"['No, the picture appears to be taken from either the front row or very near the platform.', 'No, a crowd is not visible', 'There is not a crowd visible in the picture.']","No, there is no crowd visible in the image."
1079,images/440px-Palace_of_Fine_Arts_during_Schon_–_Holt_Salahi_wedding.jpg,"An illuminated neoclassical rotunda by a calm reflecting pool during twilight.
",social_media,"User: Assume someone is browsing a social media website when they encounter this image. They cannot see the image directly, but they can access this image description: An illuminated neoclassical rotunda by a calm reflecting pool during twilight.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is there anything else near the rotunda?",Is there anything else near the rotunda?,"[""There's a lake surrounding it"", 'There are some beautiful trees around it.', 'trees and a man made pool']","Yes, there is a calm reflecting pool near the rotunda."
1080,images/Texas_Zip_liner_5430.jpeg,"A man in a red shirt and plaid shorts along with a helmet and is joyfully zip-lining against a backdrop of trees and sky. 
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: A man in a red shirt and plaid shorts along with a helmet and is joyfully zip-lining against a backdrop of trees and sky. 
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Does the zipline look sturdy?",Does the zipline look sturdy?,"['The zipline looks sturdy', 'Yes, the small portion that is visible looks to be fairly sturdy.', 'The zipline looks very sturdy.']","Yes, the zipline looks sturdy."
1081,images/Sergey_Brin_Ted_2010.jpg,"A man with curly hair, wearing a microphone headset, smiles and looks to the side against a blurred background.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A man with curly hair, wearing a microphone headset, smiles and looks to the side against a blurred background.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What is the man wearing?",What is the man wearing?,"['A black and grey shirt', 'A black and gray shirt without a collar.', 'The man is wearing a casual shirt or sweatshirt.']",The man is wearing a microphone headset.
1082,images/Ludovic_and_Lauren_(8425515069).jpeg,"Two runners, a man and a woman, are smiling and jogging in a race, wearing numbered badges and athletic gear.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: Two runners, a man and a woman, are smiling and jogging in a race, wearing numbered badges and athletic gear.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is the website geared toward athletes or runners?",Is the website geared toward athletes or runners?,"['very likely', 'Yes, it shows some people running a race']",The website is geared toward athletes.
1083,images/Cable_Car_No._1_and_Alcatraz_Island.jpg,"A cable car in San Francisco with Alcatraz Island in the background on a clear day.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: A cable car in San Francisco with Alcatraz Island in the background on a clear day.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Does this look like a favorable travel destination?",Does this look like a favorable travel destination?,"['Weather-wise, yes, but overall that is a subjective question based on personal preferences. ', 'yes very favorable as a destination', 'This looks like a hustling and bustling, fun city with beautiful trees, boats, and mountains in the distance.']","Yes, it looks like a great travel destination."
1084,images/Gordon_Ramsay_cooking_(262930612).jpeg,"Celebrity chef Gordon Ramsey cooking in an outdoor kitchen surrounded by an audience, with a woman assisting him.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: Celebrity chef Gordon Ramsey cooking in an outdoor kitchen surrounded by an audience, with a woman assisting him.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What was Gordon Ramsey wearing?",What was Gordon Ramsey wearing?,"['He was wearing all white, including a short-sleeved shirt and an apron, but you can only see his clothes from the waist up.', ""A white, short sleeved chef's tunic with a gold watch on his left hand."", ""Gordon Ramsey is wearing a chef's jacket.""]",Gordon Ramsey was wearing a white shirt.
1085,images/15718.jpg,"Ancient Roman baths with columns and statues, a green pool, surrounded by classical architecture.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: Ancient Roman baths with columns and statues, a green pool, surrounded by classical architecture.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What kind of architecture is it featured?",What kind of architecture is it featured?,"['Roman architecture.', 'It seems to be classical architecture from the ancient Roman times.', 'Roman architecture.']",The architecture is classical.
1086,images/MICHAEL_KORS_221.jpeg,"A model in a shimmering gold gown walks the runway, with seated spectators and note-takers in the background.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: A model in a shimmering gold gown walks the runway, with seated spectators and note-takers in the background.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: what are the people doing ",what are the people doing ,"['The people are spectating the runway', 'they appear to be scoring either the model or the dress.', 'most people are sitting, watching the model walk down the runway']",The people are watching the model walk down the runway.
1087,images/15692.jpg,"A modern bus terminal with a curved roof, sitting behind an empty bus lane, full of people under a cloudy sky.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: A modern bus terminal with a curved roof, sitting behind an empty bus lane, full of people under a cloudy sky.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: How many people are there",How many people are there,"[""There don't appear to be any people in the picture."", 'Many peeople.', 'There is a large crowd of people, it is too hard to determine the exact number.']",There are 10 people in the image.
1088,images/623px-Stanford_University_Arches_with_Memorial_Church_in_the_background.jpg,"View from a shaded archway showing a detailed historic building framed by archways against a blue sky.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: View from a shaded archway showing a detailed historic building framed by archways against a blue sky.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is there any plant life in the surroundings?",Is there any plant life in the surroundings?,"['There are many trees surrounding the historic building and even a few palm trees as well.', 'Yes, there is plant life in the surroundings.', 'There are some trees in the background.']","Yes, there are trees in the surroundings."
1089,images/Dan_+_Shay_in_2017.jpeg,"Two musicians are performing on stage, one singing into a microphone and the other playing guitar, with colorful stage lighting, including red and yellow.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: Two musicians are performing on stage, one singing into a microphone and the other playing guitar, with colorful stage lighting, including red and yellow.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Age of the musicians",Age of the musicians,"[""While I don't know for sure, the musicians look to be in their late 30's to early 40's."", 'Age is around 32', 'the musicians look to be in their early thirties, both are male.']",The musicians appear to be young.
1090,images/15718.jpg,"Ancient Roman baths with columns and statues, a green pool, surrounded by classical architecture.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: Ancient Roman baths with columns and statues, a green pool, surrounded by classical architecture.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is it indoors or outdoors?",Is it indoors or outdoors?,"['It is outdoors.', 'The bath is open-air--that is, it is entirely surrounded by a building, but the path itself has no roof over it, as if the bath were a courtyard.', 'It is outdoors, with a walled interior pond and open ceiling.']",The image is of an outdoor location.
1091,images/Hemp_Oregon_State.jpeg,"A close-up of a hemp plant with a large bud and surrounding foliage in focus, against a blurred green background.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A close-up of a hemp plant with a large bud and surrounding foliage in focus, against a blurred green background.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: a description of the colors of the hemp plant",a description of the colors of the hemp plant,"['Its still a very healthy green, fuzzy at the top and slightly discolored there. ', 'The hemp plant is various shades of green. ', 'Very dark kind of green.']",The hemp plant is green in color.
1092,images/440px-Lazada_Laguna_warehouse.jpeg,"An expansive warehouse with numerous workers at stations and aisles filled with packages and goods.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: An expansive warehouse with numerous workers at stations and aisles filled with packages and goods.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: How many workers are there shown?",How many workers are there shown?,"['several dozen', 'There are a lot of them shown, but the image gets too blurry to detect an accurate number. ', 'Two hundred.']",There are 10 workers shown in the image.
1093,images/500px-Backzutaten_041.jpeg,"Ingredients, measuring cup and a bowl sitting on a green and speckled kitchen counter.  In front of them is a cookbook, laying open to what appears to be a recipe with a picture of a pie, suggesting preparation for baking.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: Ingredients, measuring cup and a bowl sitting on a green and speckled kitchen counter.  In front of them is a cookbook, laying open to what appears to be a recipe with a picture of a pie, suggesting preparation for baking.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Are there recipes or a place to order these pies?",Are there recipes or a place to order these pies?,"['I am not sure, it looks likes recipes in the magazine for it. ', 'The book is open to the recipe']",The image does not show any recipes or a place to order these pies.
1094,images/Carolina_Herrera_AW14_12.jpeg,"A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: A line of models walk down a runway with a dark background in a fashion show, showcasing a variety of elegant outfits.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What are the models wearing",What are the models wearing,"['A variety of winter clothing', 'The models are wearing a variety of upscale outfits.', 'The are wearing different outfits made by designers']",The models are wearing elegant outfits.
1095,images/440px-Mallard_Drake_on_Adobe_Creek_2010.jpeg,"A mallard duck with it descent green head and white neck ring is floating on water.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A mallard duck with it descent green head and white neck ring is floating on water.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Are there any diagrams or text on the image?",Are there any diagrams or text on the image?,"['No diagrams or text are on the image.', 'There are no diagarams or text on the image.', 'No there are no diagrams or text on the image']","No, there are no diagrams or text on the image."
1096,images/440px-Kale_&_Poached_Eggs_Salad_(8733071700).jpg,"A poached egg atop a bed of kale salad in a white bowl.
",health,"User: Assume someone is browsing a health website when they encounter this image. They cannot see the image directly, but they can access this image description: A poached egg atop a bed of kale salad in a white bowl.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What is the white bowl full of salad sitting on? Table? Is it a restaurant scene?",What is the white bowl full of salad sitting on? Table? Is it a restaurant scene?,"[""The background color that the bowl of salad is sitting on is a burgandy fading to black at the top.  The background shape is a square. It's impossible to determine if the background is a part of a table top.  There is no restaurant scene. "", 'The bowl appears to be sitting on a table.']",The white bowl full of salad is sitting on a table. It is not a restaurant scene.
1097,images/440px-Lazada_Laguna_warehouse.jpeg,"An expansive warehouse with numerous workers at stations and aisles filled with packages and goods.
",news,"User: Assume someone is browsing a news website when they encounter this image. They cannot see the image directly, but they can access this image description: An expansive warehouse with numerous workers at stations and aisles filled with packages and goods.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What are the packages and goods in the image?",What are the packages and goods in the image?,"[""It's impossible to tell what the packaged goods are because the photo was made far away and above the workers and products."", 'The image is a wide shot and packages are too small make out detail. ']","The packages and goods in the image are likely to be products that are being stored and organized in the warehouse. The workers in the image are likely to be responsible for sorting, packing, and shipping these products to customers."
1098,images/San_Francisco_Bay_Wheels.jpg,"A row of rental bikes lined up on a city street with buildings and clear skies in the background.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: A row of rental bikes lined up on a city street with buildings and clear skies in the background.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: From the architecture, where is the street most likely located? ","From the architecture, where is the street most likely located? ","['All I can determine is that the street is located inbetween large buildings.', 'The street appears to be located in a city such as Portland Oregon', 'somewhere in the US, Canada or even Europe ']",The street is most likely located in a city.
1099,images/002-soymilk.jpeg,"A bottle of milk, a bowl of soybeans, and green pods on a wooden table, likely soy milk, with the soybeans as an ingredient. The green pods appear to be green beans.
",shopping,"User: Assume someone is browsing a shopping website when they encounter this image. They cannot see the image directly, but they can access this image description: A bottle of milk, a bowl of soybeans, and green pods on a wooden table, likely soy milk, with the soybeans as an ingredient. The green pods appear to be green beans.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What colour is the table?",What colour is the table?,"['The color of the table is brown, grey and white.  The table is made of distressed wood planks.', 'gray wood with a blue table cloth', 'The table has a wooden finish of ash and brown color combination.']",The table is brown in color.
1100,images/220px-Ado-muka-shvanasana.jpeg,"A man in all white practicing the downward-facing dog pose on a yoga mat in a room.
",social_media,"User: Assume someone is browsing a social media website when they encounter this image. They cannot see the image directly, but they can access this image description: A man in all white practicing the downward-facing dog pose on a yoga mat in a room.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: are so many people interested in gynastics ",are so many people interested in gynastics ,"['Not competitively. Some people do yoga as exercise or for relaxation, but not everyone.', 'Not really, this is an image about yoga.']",The answer is yes.
1101,images/623px-Stanford_University_Arches_with_Memorial_Church_in_the_background.jpg,"View from a shaded archway showing a detailed historic building framed by archways against a blue sky.
",travel,"User: Assume someone is browsing a travel website when they encounter this image. They cannot see the image directly, but they can access this image description: View from a shaded archway showing a detailed historic building framed by archways against a blue sky.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: is it curve or bend",is it curve or bend,"[""the archway's are curved."", 'The archway curves are composed of stonework supported by columns. ', 'There are curved arches in the picture. ']",The building is curved.
1102,images/Veggie_burger_miikkahoo_flickr_creative_commons.jpeg,"A veggie burger with a multigrain bun, arugula, and sauce, served with herbed potatoes and peas on a white plate.
",social_media,"User: Assume someone is browsing a social media website when they encounter this image. They cannot see the image directly, but they can access this image description: A veggie burger with a multigrain bun, arugula, and sauce, served with herbed potatoes and peas on a white plate.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: What type of sauce or at least the color of it?",What type of sauce or at least the color of it?,"['the sauce is white with green seasoning in it.', 'There is no sauce on the veggie burger.', 'The sauce is white. It appears to have dill in the sauce.']",The sauce on the burger is white in color.
1103,images/440px-Giant_Panda_Eating.jpg,"A giant panda is sitting and happily munching on bamboo leaves. You can see his teeth and he enjoys his snack.
",science_journals,"User: Assume someone is browsing a science magazine website when they encounter this image. They cannot see the image directly, but they can access this image description: A giant panda is sitting and happily munching on bamboo leaves. You can see his teeth and he enjoys his snack.
 Based on this description, they asked this follow-up question. Please answer based on the image. In your answer, prioritize details relevant to this person. Question: Is there a purpose behind showing this image, or is it just for visual appeal?","Is there a purpose behind showing this image, or is it just for visual appeal?","['The purpose is to serve to illustrate an article. ', 'I believe this photo was taken for visual appeal purposes. There is no specific article about this.']",The purpose behind showing this image is to educate people about pandas and their natural habitat. It is not just for visual appeal.
